Document	Matched Term	Code	Concept Name	Semantic Type	Annotations	Certainty	ContextualAspect	ContextualModality	Degree	Experiencer	Permanence	Polarity	Temporality
24145392.txt	coronary arteries	RID28727	RID28727		coronary/1798, arteries/1807								
24145392.txt	large	RID5778	RID5778		large/1882								
24145392.txt	new	RID5720	RID5720		new/1951								
24145392.txt	coronary artery	RID35862	RID35862		coronary/2056, artery/2065								
24145392.txt	coronary artery	RID28727	RID28727		coronary/2056, artery/2065								
24145392.txt	CT	RID10321	RID10321		CT/2072								
24145392.txt	angiography	RID10371	RID10371		angiography/2075								
24145392.txt	single	RID5762	RID5762		single/2136								
24145392.txt	center	RID39033	RID39033		center/2143								
24145392.txt	coronary artery	RID35862	RID35862		coronary/2364, artery/2373								
24145392.txt	coronary artery	RID28727	RID28727		coronary/2364, artery/2373								
24145392.txt	acute	RID5718	RID5718		acute/2392								
24145392.txt	deaths	RID34658	RID34658		deaths/2445								
24145392.txt	deaths	RID34658	RID34658		deaths/2553								
24145392.txt	total	RID5689	RID5689		total/2569								
24145392.txt	deaths	RID34658	RID34658		deaths/2615								
24145392.txt	death	RID34658	RID34658		death/2764								
24145392.txt	seconds	RID5998	RID5998		seconds/2779								
24145392.txt	Coronary Artery	RID35862	RID35862		Coronary/2788, Artery/2797								
24145392.txt	Coronary Artery	RID28727	RID28727		Coronary/2788, Artery/2797								
24145392.txt	deaths	RID34658	RID34658		deaths/2857								
24145392.txt	acute	RID5718	RID5718		acute/2897								
24145392.txt	myocardial infarction	RID3236	RID3236		myocardial/2903, infarction/2914								
24145392.txt	seconds	RID5998	RID5998		seconds/2965								
24145392.txt	represents	RID25	RID25		represents/3062								
24145392.txt	total	RID5689	RID5689		total/3080								
24145392.txt	death	RID34658	RID34658		death/3229								
24145392.txt	chronic	RID5719	RID5719		chronic/3240								
24145392.txt	groups	RID5700	RID5700		groups/3337								
24145392.txt	death	RID34658	RID34658		death/3393								
24145392.txt	death	RID34658	RID34658		death/3488								
24145392.txt	pregnancy	RID4941	RID4941		pregnancy/3748								
24145392.txt	patients aged	RID13163	RID13163		patients/3785, aged/3794								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/3882								
24145392.txt	patients	RID49815	RID49815		patients/3907								
24145392.txt	acute	RID5718	RID5718		acute/3921								
24145392.txt	chest pain	RID45774	RID45774		chest/3927, pain/3933								
24145392.txt	major	RID5692	RID5692		major/3943								
24145392.txt	both	RID5770	RID5770		both/3983								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/4011								
24145392.txt	adequate	RID39308	RID39308		adequate/4042								
24145392.txt	Acute	RID5718	RID5718		Acute/4082								
24145392.txt	represents	RID25	RID25		represents/4112								
24145392.txt	fifth	RID6004	RID6004		fifth/4134								
24145392.txt	chest pain	RID45774	RID45774		chest/4157, pain/4163								
24145392.txt	high	RID46060	RID46060		high/4201								
24145392.txt	patients	RID49815	RID49815		patients/4252								
24145392.txt	order	RID45813	RID45813		order/4279								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/4311								
24145392.txt	treatment	RID8	RID8		treatment/4371								
24145392.txt	discharge	RID49920	RID49920		discharge/4391								
24145392.txt	discharge	RID45860	RID45860		discharge/4391								
24145392.txt	protocols	RID45824	RID45824		protocols/4415								
24145392.txt	screening	RID28817	RID28817		screening/4456								
24145392.txt	patients	RID49815	RID49815		patients/4480								
24145392.txt	acute	RID5718	RID5718		acute/4494								
24145392.txt	chest pain	RID45774	RID45774		chest/4500, pain/4506								
24145392.txt	low	RID46059	RID46059		low/4514								
24145392.txt	intermediate	RID5775	RID5775		intermediate/4522								
24145392.txt	necrosis	RID5171	RID5171		necrosis/4558								
24145392.txt	markers	RID49905	RID49905		markers/4567								
24145392.txt	normal	RID13173	RID13173		normal/4579								
24145392.txt	absent	RID28473	RID28473		absent/4627								
24145392.txt	protocols	RID45824	RID45824		protocols/4656								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/4699								
24145392.txt	patients	RID49815	RID49815		patients/4846								
24145392.txt	unstable	RID39183	RID39183		unstable/4860								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/4907								
24145392.txt	tests	RID6784	RID6784		tests/4918								
24145392.txt	possibly	RID34	RID34		possibly/4974								
24145392.txt	delayed	RID39065	RID39065		delayed/4986								
24145392.txt	treatment	RID8	RID8		treatment/4994								
24145392.txt	CT	RID10321	RID10321		CT/5049								
24145392.txt	coronary artery	RID35862	RID35862		coronary/5052, artery/5061								
24145392.txt	coronary artery	RID28727	RID28727		coronary/5052, artery/5061								
24145392.txt	angiography	RID10371	RID10371		angiography/5068								
24145392.txt	new	RID5720	RID5720		new/5090								
24145392.txt	patients	RID49815	RID49815		patients/5149								
24145392.txt	acute	RID5718	RID5718		acute/5163								
24145392.txt	chest pain	RID45774	RID45774		chest/5169, pain/5175								
24145392.txt	computed tomography	RID10321	RID10321		computed/5199, tomography/5208								
24145392.txt	angiography	RID10371	RID10371		angiography/5235								
24145392.txt	advances	RID38799	RID38799		advances/5286								
24145392.txt	CT	RID10321	RID10321		CT/5372								
24145392.txt	coronary artery calcification	RID50146	RID50146		coronary/5404, artery/5413, calcification/5420								
24145392.txt	Multi Detector	RID10970	RID10970		Multi/5475, Detector/5481								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/5596								
24145392.txt	Multiple	RID5765	RID5765		Multiple/5617								
24145392.txt	stenoses	RID5016	RID5016		stenoses/5659								
24145392.txt	computed tomography	RID10321	RID10321		computed/5703, tomography/5712								
24145392.txt	high	RID46060	RID46060		high/5726								
24145392.txt	quality images	RID10	RID10		quality/5731, images/5739								
24145392.txt	quality image	RID10	RID10		quality/5766, image/5786								
24145392.txt	CT	RID10321	RID10321		CT/5795								
24145392.txt	CT	RID10321	RID10321		CT/5838								
24145392.txt	velocity	RID28700	RID28700		velocity/5880								
24145392.txt	x ray	RID10345	RID10345		x/5896, ray/5898								
24145392.txt	tubes	RID5555	RID5555		tubes/5902								
24145392.txt	thickness slice	RID28669	RID28669		thickness/6022, slice/6048								
24145392.txt	acquired	RID45826	RID45826		acquired/6039								
24145392.txt	acquired	RID5662	RID5662		acquired/6039								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/6117								
24145392.txt	coronary artery	RID35862	RID35862		coronary/6140, artery/6149								
24145392.txt	coronary artery	RID28727	RID28727		coronary/6140, artery/6149								
24145392.txt	CT	RID10321	RID10321		CT/6167								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/6206								
24145392.txt	structures	RID35808	RID35808		structures/6242								
24145392.txt	wall	RID5987	RID5987		wall/6310								
24145392.txt	lumen	RID5969	RID5969		lumen/6319								
24145392.txt	high	RID46060	RID46060		high/6355								
24145392.txt	patient	RID49815	RID49815		patient/6445								
24145392.txt	generation scanners	RID12308	RID12308		generation/6556, scanners/6573								
24145392.txt	CT	RID10321	RID10321		CT/6570								
24145392.txt	image quality	RID10	RID10		image/6598, quality/6604								
24145392.txt	lower	RID46058	RID46058		lower/6631								
24145392.txt	radiation doses	RID12963	RID12963		radiation/6637, doses/6647								
24145392.txt	previous	RID5726	RID5726		previous/6662								
24145392.txt	computed tomography	RID10321	RID10321		computed/6723, tomography/6732								
24145392.txt	coronary arteries	RID35862	RID35862		coronary/6750, arteries/6759								
24145392.txt	coronary arteries	RID28727	RID28727		coronary/6750, arteries/6759								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/6796								
24145392.txt	acute	RID5718	RID5718		acute/6830								
24145392.txt	chest pain	RID45774	RID45774		chest/6836, pain/6842								
24145392.txt	suspected	RID39175	RID39175		suspected/6893								
24145392.txt	acute	RID5718	RID5718		acute/6903								
24145392.txt	without	RID49854	RID49854		without/6927								
24145392.txt	high	RID46060	RID46060		high/6959								
24145392.txt	new diagnosis	RID49578	RID49578		new/7018, diagnosis/7041								
24145392.txt	CT	RID10321	RID10321		CT/7119								
24145392.txt	angiography	RID10371	RID10371		angiography/7122								
24145392.txt	CT	RID10321	RID10321		CT/7155								
24145392.txt	angiography	RID10371	RID10371		angiography/7158								
24145392.txt	CT	RID10321	RID10321		CT/7250								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/7355								
24145392.txt	invasive	RID5680	RID5680		invasive/7420								
24145392.txt	angiography	RID10371	RID10371		angiography/7438								
24145392.txt	excellent	RID39079	RID39079		excellent/7481								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/7491								
24145392.txt	patient	RID49815	RID49815		patient/7518								
24145392.txt	high	RID46060	RID46060		high/7532								
24145392.txt	11	RID6016	RID6016		11/7723								
24145392.txt	assess	RID36026	RID36026		assess/7738								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/7760								
24145392.txt	Assessment	RID36026	RID36026		Assessment/7867								
24145392.txt	Angiography	RID10371	RID10371		Angiography/7911								
24145392.txt	Invasive	RID5680	RID5680		Invasive/7949								
24145392.txt	Angiography	RID10371	RID10371		Angiography/7967								
24145392.txt	patients	RID49815	RID49815		patients/8003								
24145392.txt	without	RID49854	RID49854		without/8012								
24145392.txt	known	RID39120	RID39120		known/8020								
24145392.txt	stable	RID5734	RID5734		stable/8035								
24145392.txt	functional	RID10378	RID10378		functional/8073								
24145392.txt	tests	RID6784	RID6784		tests/8084								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/8095								
24145392.txt	stenosis	RID5016	RID5016		stenosis/8137								
24145392.txt	Positive	RID49898	RID49898		Positive/8202								
24145392.txt	Negative	RID49897	RID49897		Negative/8244								
24145392.txt	high	RID46060	RID46060		high/8335								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/8340								
24145392.txt	10	RID6014	RID6014		10/8489								
24145392.txt	patients	RID49815	RID49815		patients/8506								
24145392.txt	without	RID49854	RID49854		without/8524								
24145392.txt	known	RID39120	RID39120		known/8532								
24145392.txt	calcium score	RID28808	RID28808		calcium/8556, score/8564								
24145392.txt	luminal narrowing	RID46029	RID46029		luminal/8638, narrowing/8646								
24145392.txt	first	RID5996	RID5996		first/8692								
24145392.txt	measure	RID10409	RID10409		measure/8729								
24145392.txt	stenosis	RID5016	RID5016		stenosis/8746								
24145392.txt	CT	RID10321	RID10321		CT/8758								
24145392.txt	angiography	RID10371	RID10371		angiography/8761								
24145392.txt	patient	RID49815	RID49815		patient/8797								
24145392.txt	lower	RID46058	RID46058		lower/8863								
24145392.txt	angiography	RID10371	RID10371		angiography/9036								
24145392.txt	follow up	RID35965	RID35965		follow/9157, up/9164								
24145392.txt	patients	RID49815	RID49815		patients/9225								
24145392.txt	without	RID49854	RID49854		without/9234								
24145392.txt	known	RID39120	RID39120		known/9242								
24145392.txt	acute	RID5718	RID5718		acute/9257								
24145392.txt	chest pain	RID45774	RID45774		chest/9263, pain/9269								
24145392.txt	unstable	RID39183	RID39183		unstable/9278								
24145392.txt	high	RID46060	RID46060		high/9336								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/9356								
24145392.txt	high	RID46060	RID46060		high/9501								
24145392.txt	without	RID49854	RID49854		without/9541								
24145392.txt	known	RID39120	RID39120		known/9549								
24145392.txt	stenosis	RID5016	RID5016		stenosis/9634								
24145392.txt	CT	RID10321	RID10321		CT/9672								
24145392.txt	angiography	RID10371	RID10371		angiography/9675								
24145392.txt	single	RID5762	RID5762		single/9696								
24145392.txt	center	RID39033	RID39033		center/9703								
24145392.txt	high	RID46060	RID46060		high/9783								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/9788								
24145392.txt	high	RID46060	RID46060		high/9827								
24145392.txt	negative	RID49897	RID49897		negative/9832								
24145392.txt	absence	RID34780	RID34780		absence/9868								
24145392.txt	protocol	RID45824	RID45824		protocol/9900								
24145392.txt	without	RID49854	RID49854		without/9940								
24145392.txt	groups	RID5700	RID5700		groups/9964								
24145392.txt	low	RID46059	RID46059		low/9976								
24145392.txt	intermediate	RID5775	RID5775		intermediate/9983								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/10051								
24145392.txt	research	RID35966	RID35966		research/10062								
24145392.txt	acute	RID5718	RID5718		acute/10088								
24145392.txt	chest pain	RID45774	RID45774		chest/10094, pain/10100								
24145392.txt	patients	RID49815	RID49815		patients/10156								
24145392.txt	without	RID49854	RID49854		without/10185								
24145392.txt	high	RID46060	RID46060		high/10221								
24145392.txt	low	RID46059	RID46059		low/10239								
24145392.txt	necrosis	RID5171	RID5171		necrosis/10328								
24145392.txt	markers	RID49905	RID49905		markers/10337								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/10386								
24145392.txt	lesions	RID3874	RID3874		lesions/10452								
24145392.txt	lesions	RID34301	RID34301		lesions/10452								
24145392.txt	lesions	RID38780	RID38780		lesions/10452								
24145392.txt	lesions	RID39055	RID39055		lesions/10452								
24145392.txt	stenosis	RID5016	RID5016		stenosis/10461								
24145392.txt	12	RID6018	RID6018		12/10530								
24145392.txt	12 12	RID6018	RID6018		12/10606, 12/10606								
24145392.txt	high	RID46060	RID46060		high/10644								
24145392.txt	stenosis	RID5016	RID5016		stenosis/10704								
24145392.txt	patients	RID49815	RID49815		patients/10784								
24145392.txt	high	RID46060	RID46060		high/10798								
24145392.txt	coronary artery	RID35862	RID35862		coronary/10826, artery/10835								
24145392.txt	coronary artery	RID28727	RID28727		coronary/10826, artery/10835								
24145392.txt	patients	RID49815	RID49815		patients/10899								
24145392.txt	acute	RID5718	RID5718		acute/10913								
24145392.txt	chest pain	RID45774	RID45774		chest/10919, pain/10925								
24145392.txt	normal	RID13173	RID13173		normal/10958								
24145392.txt	enzymes	RID38802	RID38802		enzymes/10981								
24145392.txt	patients	RID49815	RID49815		patients/11044								
24145392.txt	acute	RID5718	RID5718		acute/11082								
24145392.txt	myocardial infarction	RID3236	RID3236		myocardial/11088, infarction/11099								
24145392.txt	without	RID49854	RID49854		without/11110								
24145392.txt	unstable	RID39183	RID39183		unstable/11147								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/11191								
24145392.txt	stenosis	RID5016	RID5016		stenosis/11216								
24145392.txt	patients	RID49815	RID49815		patients/11233								
24145392.txt	without	RID49854	RID49854		without/11261								
24145392.txt	patients	RID49815	RID49815		patients/11303								
24145392.txt	angiography	RID10371	RID10371		angiography/11331								
24145392.txt	positive	RID49898	RID49898		positive/11350								
24145392.txt	ischemia	RID3376	RID3376		ischemia/11380								
24145392.txt	atherosclerosis	RID39049	RID39049		atherosclerosis/11462								
24145392.txt	patients	RID49815	RID49815		patients/11496								
24145392.txt	no	RID28475	RID28475		no/11548								
24145392.txt	follow up	RID35965	RID35965		follow/11620, up/11627								
24145392.txt	CT	RID10321	RID10321		CT/11680								
24145392.txt	angiography	RID10371	RID10371		angiography/11683								
24145392.txt	total	RID5689	RID5689		total/11809								
24145392.txt	patients	RID49815	RID49815		patients/11821								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/11835								
24145392.txt	patients	RID49815	RID49815		patients/11872								
24145392.txt	lesions	RID3874	RID3874		lesions/11925								
24145392.txt	lesions	RID34301	RID34301		lesions/11925								
24145392.txt	lesions	RID38780	RID38780		lesions/11925								
24145392.txt	lesions	RID39055	RID39055		lesions/11925								
24145392.txt	stenosis	RID5016	RID5016		stenosis/11934								
24145392.txt	patients	RID49815	RID49815		patients/12041								
24145392.txt	no	RID28475	RID28475		no/12061								
24145392.txt	follow up	RID35965	RID35965		follow/12145, up/12152								
24145392.txt	no	RID28475	RID28475		no/12166								
24145392.txt	death	RID34658	RID34658		death/12169								
24145392.txt	myocardial infarction	RID3236	RID3236		myocardial/12178, infarction/12189								
24145392.txt	patients	RID49815	RID49815		patients/12213								
24145392.txt	no	RID28475	RID28475		no/12243								
24145392.txt	stenosis	RID5016	RID5016		stenosis/12258								
24145392.txt	major	RID5692	RID5692		major/12310								
24145392.txt	death	RID34658	RID34658		death/12341								
24145392.txt	myocardial infarction	RID3236	RID3236		myocardial/12348, infarction/12359								
24145392.txt	follow up	RID35965	RID35965		follow/12428, up/12435								
24145392.txt	patients	RID49815	RID49815		patients/12513								
24145392.txt	suspected	RID39175	RID39175		suspected/12527								
24145392.txt	low	RID46059	RID46059		low/12555								
24145392.txt	Thrombolysis	RID10403	RID10403		Thrombolysis/12573								
24145392.txt	Myocardial Infarction	RID3236	RID3236		Myocardial/12589, Infarction/12600								
24145392.txt	patients	RID49815	RID49815		patients/12657								
24145392.txt	after	RID39330	RID39330		after/12670								
24145392.txt	None	RID28454	RID28454		None/12872								
24145392.txt	patients	RID49815	RID49815		patients/12886								
24145392.txt	myocardial infarction	RID3236	RID3236		myocardial/12916, infarction/12927								
24145392.txt	Researchers	RID35966	RID35966		Researchers/12975								
24145392.txt	patients	RID49815	RID49815		patients/13035								
24145392.txt	acute	RID5718	RID5718		acute/13049								
24145392.txt	chest pain	RID45774	RID45774		chest/13055, pain/13061								
24145392.txt	reduced	RID49912	RID49912		reduced/13109								
24145392.txt	intermediate	RID5775	RID5775		intermediate/13173								
24145392.txt	reduced	RID49912	RID49912		reduced/13211								
24145392.txt	length	RID39123	RID39123		length/13228								
24145392.txt	follow up	RID35965	RID35965		follow/13258, up/13265								
24145392.txt	no	RID28475	RID28475		no/13269								
24145392.txt	patients	RID49815	RID49815		patients/13272								
24145392.txt	major	RID5692	RID5692		major/13321								
24145392.txt	acute	RID5718	RID5718		acute/13404								
24145392.txt	myocardial infarction	RID3236	RID3236		myocardial/13410, infarction/13421								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/13539								
24145392.txt	chest pain	RID45774	RID45774		chest/13696, pain/13702								
24145392.txt	patients	RID49815	RID49815		patients/13737								
24145392.txt	normal	RID13173	RID13173		normal/13751								
24145392.txt	coronary arteries	RID35862	RID35862		coronary/13758, arteries/13767								
24145392.txt	coronary arteries	RID28727	RID28727		coronary/13758, arteries/13767								
24145392.txt	patients	RID49815	RID49815		patients/13782								
24145392.txt	protocol	RID45824	RID45824		protocol/13874								
24145392.txt	Scintigraphy	RID34428	RID34428		Scintigraphy/13905								
24145392.txt	MPS	RID34619	RID34619		MPS/13919								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/13991								
24145392.txt	lower	RID46058	RID46058		lower/14075								
24145392.txt	CT	RID10321	RID10321		CT/14164								
24145392.txt	angiography	RID10371	RID10371		angiography/14167								
24145392.txt	acute	RID5718	RID5718		acute/14258								
24145392.txt	chest pain	RID45774	RID45774		chest/14264, pain/14270								
24145392.txt	protocols	RID45824	RID45824		protocols/14325								
24145392.txt	Exercise	RID49648	RID49648		Exercise/14343								
24145392.txt	patients	RID49815	RID49815		patients/14385								
24145392.txt	acute	RID5718	RID5718		acute/14399								
24145392.txt	chest pain	RID45774	RID45774		chest/14405, pain/14411								
24145392.txt	total	RID5689	RID5689		total/14487								
24145392.txt	patients	RID49815	RID49815		patients/14500								
24145392.txt	completed	RID5689	RID5689		completed/14520								
24145392.txt	follow up	RID35965	RID35965		follow/14534, up/14541								
24145392.txt	total	RID5689	RID5689		total/14560								
24145392.txt	major	RID5692	RID5692		major/14572								
24145392.txt	patients	RID49815	RID49815		patients/14608								
24145392.txt	deaths	RID34658	RID34658		deaths/14628								
24145392.txt	myocardial infarctions	RID3236	RID3236		myocardial/14647, infarctions/14658								
24145392.txt	11	RID6016	RID6016		11/14697								
24145392.txt	unstable	RID39183	RID39183		unstable/14712								
24145392.txt	absence	RID34780	RID34780		absence/14841								
24145392.txt	normal	RID13173	RID13173		normal/14960								
24145392.txt	positive	RID49898	RID49898		positive/14978								
24145392.txt	ischemic	RID34375	RID34375		ischemic/14996								
24145392.txt	ischemic	RID6285	RID6285		ischemic/14996								
24145392.txt	after	RID39330	RID39330		after/15123								
24145392.txt	patient	RID49815	RID49815		patient/15284								
24145392.txt	severe	RID5673	RID5673		severe/15371								
24145392.txt	severe	RID5673	RID5673		severe/15394								
24145392.txt	severe	RID5673	RID5673		severe/15469								
24145392.txt	exercise	RID49648	RID49648		exercise/15639								
24145392.txt	low	RID46059	RID46059		low/15718								
24145392.txt	intermediate	RID5775	RID5775		intermediate/15725								
24145392.txt	acute	RID5718	RID5718		acute/15756								
24145392.txt	chest pain	RID45774	RID45774		chest/15762, pain/15768								
24145392.txt	no	RID28475	RID28475		no/15782								
24145392.txt	lesions	RID3874	RID3874		lesions/15794								
24145392.txt	lesions	RID34301	RID34301		lesions/15794								
24145392.txt	lesions	RID38780	RID38780		lesions/15794								
24145392.txt	lesions	RID39055	RID39055		lesions/15794								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/15846								
24145392.txt	atherosclerotic plaque	RID3290	RID3290		atherosclerotic/15961, plaque/15977								
24145392.txt	luminal narrowing	RID46029	RID46029		luminal/16039, narrowing/16047								
24145392.txt	Both	RID5770	RID5770		Both/16105								
24145392.txt	stenosis	RID5016	RID5016		stenosis/16149								
24145392.txt	large	RID5778	RID5778		large/16272								
24145392.txt	patients	RID49815	RID49815		patients/16288								
24145392.txt	acute	RID5718	RID5718		acute/16302								
24145392.txt	chest pain	RID45774	RID45774		chest/16308, pain/16314								
24145392.txt	improved	RID39105	RID39105		improved/16365								
24145392.txt	patients	RID49815	RID49815		patients/16418								
24145392.txt	treatment	RID8	RID8		treatment/16500								
24145392.txt	discharge	RID49920	RID49920		discharge/16538								
24145392.txt	discharge	RID45860	RID45860		discharge/16538								
24145392.txt	investigators	RID11697	RID11697		investigators/16602								
24145392.txt	after	RID39330	RID39330		after/16617								
24145392.txt	follow up	RID35965	RID35965		follow/16634, up/16641								
24145392.txt	patients	RID49815	RID49815		patients/16711								
24145392.txt	completed	RID5689	RID5689		completed/16733								
24145392.txt	follow up	RID35965	RID35965		follow/16747, up/16754								
24145392.txt	patients	RID49815	RID49815		patients/16804								
24145392.txt	12	RID6018	RID6018		12/16814								
24145392.txt	major	RID5692	RID5692		major/16879								
24145392.txt	increased	RID36043	RID36043		increased/16909								
24145392.txt	coronary artery	RID35862	RID35862		coronary/16938, artery/16947								
24145392.txt	coronary artery	RID28727	RID28727		coronary/16938, artery/16947								
24145392.txt	no	RID28475	RID28475		no/16963								
24145392.txt	left	RID5824	RID5824		left/17093								
24145392.txt	segmental	RID5694	RID5694		segmental/17110								
24145392.txt	without	RID49854	RID49854		without/17159								
24145392.txt	stenosis	RID5016	RID5016		stenosis/17167								
24145392.txt	both	RID5770	RID5770		both/17237								
24145392.txt	present	RID28472	RID28472		present/17242								
24145392.txt	increased	RID36043	RID36043		increased/17352								
24145392.txt	patients	RID49815	RID49815		patients/17512								
24145392.txt	acute	RID5718	RID5718		acute/17557								
24145392.txt	chest pain	RID45774	RID45774		chest/17563, pain/17569								
24145392.txt	low	RID46059	RID46059		low/17578								
24145392.txt	intermediate	RID5775	RID5775		intermediate/17585								
24145392.txt	absence	RID34780	RID34780		absence/17615								
24145392.txt	stenosis	RID5016	RID5016		stenosis/17729								
24145392.txt	high	RID46060	RID46060		high/17767								
24145392.txt	left	RID5824	RID5824		left/17919								
24145392.txt	ejection fraction	RID45645	RID45645		ejection/17936, fraction/17945								
24145392.txt	total	RID5689	RID5689		total/17958								
24145392.txt	total	RID5689	RID5689		total/18137								
24145392.txt	patients	RID49815	RID49815		patients/18152								
24145392.txt	high	RID46060	RID46060		high/18267								
24145392.txt	CT	RID10321	RID10321		CT/18290								
24145392.txt	angiography	RID10371	RID10371		angiography/18293								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/18313								
24145392.txt	stenosis	RID5016	RID5016		stenosis/18347								
24145392.txt	acute	RID5718	RID5718		acute/18375								
24145392.txt	chest pain	RID45774	RID45774		chest/18381, pain/18387								
24145392.txt	positive	RID49898	RID49898		positive/18588								
24145392.txt	true	RID49834	RID49834		true/18607								
24145392.txt	positive	RID49898	RID49898		positive/18612								
24145392.txt	negative	RID49897	RID49897		negative/18627								
24145392.txt	false	RID49835	RID49835		false/18646								
24145392.txt	tests	RID6784	RID6784		tests/18673								
24145392.txt	suspected	RID39175	RID39175		suspected/18729								
24145392.txt	good	RID39088	RID39088		good/18750								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/18755								
24145392.txt	high	RID46060	RID46060		high/18792								
24145392.txt	positive	RID49898	RID49898		positive/18806								
24145392.txt	low	RID46059	RID46059		low/18826								
24145392.txt	negative	RID49897	RID49897		negative/18841								
24145392.txt	positive	RID49898	RID49898		positive/18892								
24145392.txt	negative	RID49897	RID49897		negative/18917								
24145392.txt	10	RID6014	RID6014		10/18959								
24145392.txt	positive	RID49898	RID49898		positive/18966								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/19018								
24145392.txt	low	RID46059	RID46059		low/19069								
24145392.txt	negative	RID49897	RID49897		negative/19083								
24145392.txt	chest pain	RID45774	RID45774		chest/19163, pain/19169								
24145392.txt	single	RID5762	RID5762		single/19297								
24145392.txt	center	RID39033	RID39033		center/19304								
24145392.txt	previous	RID5726	RID5726		previous/19379								
24145392.txt	CT	RID10321	RID10321		CT/19477								
24145392.txt	CT	RID10321	RID10321		CT/19586								
24145392.txt	angiography	RID10371	RID10371		angiography/19589								
24145392.txt	acute	RID5718	RID5718		acute/19620								
24145392.txt	chest pain	RID45774	RID45774		chest/19626, pain/19632								
24145392.txt	Class	Class	Class		Class/19703								
24145392.txt	indication	RID49442	RID49442		indication/19711								
24145392.txt	Angiography	RID10371	RID10371		Angiography/19793								
24145392.txt	Acute	RID5718	RID5718		Acute/19830								
24145392.txt	Chest Pain	RID45774	RID45774		Chest/19836, Pain/19842								
24145392.txt	Patients	RID49815	RID49815		Patients/19847								
24145392.txt	Treatment	RID8	RID8		Treatment/19859								
24145392.txt	CT	RID10321	RID10321		CT/19870								
24145392.txt	centers	RID39033	RID39033		centers/19898								
24145392.txt	total	RID5689	RID5689		total/19912								
24145392.txt	MPS	RID34619	RID34619		MPS/19972								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/20002								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/20033								
24145392.txt	patients	RID49815	RID49815		patients/20045								
24145392.txt	reduction	RID49912	RID49912		reduction/20079								
24145392.txt	protocol	RID45824	RID45824		protocol/20158								
24145392.txt	MPS	RID34619	RID34619		MPS/20172								
24145392.txt	lower	RID46058	RID46058		lower/20276								
24145392.txt	patients	RID49815	RID49815		patients/20288								
24145392.txt	CT	RID10321	RID10321		CT/20303								
24145392.txt	angiography	RID10371	RID10371		angiography/20306								
24145392.txt	reduction	RID49912	RID49912		reduction/20326								
24145392.txt	diagnostic	RID39446	RID39446		diagnostic/20380								
24145392.txt	major	RID5692	RID5692		major/20432								
24145392.txt	mean	RID39224	RID39224		mean/20491								
24145392.txt	follow up	RID35965	RID35965		follow/20496, up/20503								
24145392.txt	patients	RID49815	RID49815		patients/20561								
24145392.txt	acute	RID5718	RID5718		acute/20575								
24145392.txt	chest pain	RID45774	RID45774		chest/20581, pain/20587								
24145392.txt	low	RID46059	RID46059		low/20595								
24145392.txt	diagnosis	RID10394	RID10394		diagnosis/20638								
24145392.txt	lower	RID46058	RID46058		lower/20654								
24145392.txt	MPS	RID34619	RID34619		MPS/20674								
24145392.txt	patients	RID49815	RID49815		patients/20752								
24145392.txt	low	RID46059	RID46059		low/20764								
24145392.txt	intermediate	RID5775	RID5775		intermediate/20771								
24145392.txt	centers	RID39033	RID39033		centers/20797								
24145392.txt	after	RID39330	RID39330		after/20886								
24145392.txt	discharge	RID49920	RID49920		discharge/20892								
24145392.txt	discharge	RID45860	RID45860		discharge/20892								
24145392.txt	patients	RID49815	RID49815		patients/20933								
24145392.txt	protocol	RID45824	RID45824		protocol/21085								
24145392.txt	reduction	RID49912	RID49912		reduction/21162								
24145392.txt	length	RID39123	RID39123		length/21184								
24145392.txt	no	RID28475	RID28475		no/21285								
24145392.txt	patient	RID49815	RID49815		patient/21288								
24145392.txt	negative	RID49897	RID49897		negative/21301								
